region,district,City,latitude,longitude
Хмельницька,Чемеровецький,Вівся,26.31432,49.15489
Хмельницька,Чемеровецький,Вікторівка,26.23655,49.01018
Хмельницька,Чемеровецький,Вишнівчик,26.47053,49.02254
Хмельницька,Чемеровецький,Гуків,26.24067,48.84865
Тернопільська,Гусятинський,Гусятин,26.22282,49.07129
Хмельницька,Чемеровецький,Демківці,26.38693,49.07198
Івано-Франківська,Коломийський,Ковалівка,25.01072,48.43391
Івано-Франківська,Коломийський,Нижній Вербіж,25.01432,48.50687
Івано-Франківська,Коломийський,Голосків,24.86704,48.70067
Івано-Франківська,Коломийський,Коршів,25.02085,48.67321
Івано-Франківська,Коломийський,Чехова,25.27765,48.60008
Івано-Франківська,Коломийський,Сідлище,24.85863,48.66154
Івано-Франківська,Коломийський,Станіславівка,24.90824,48.6636
Івано-Франківська,Снятинський,Новоселиця,25.261,48.37297
Івано-Франківська,Снятинський,Келихів,25.33619,48.49005
Івано-Франківська,Тлумацький,Олещин,25.06805,48.72402
Івано-Франківська,Коломийський,Богородичин,25.02222,48.72179
Івано-Франківська,Снятинський,Троїця,25.21877,48.45383
Івано-Франківська,Коломийський,Ганнів,25.19852,48.4667
Івано-Франківська,Тлумацький,Бортники,25.02119,48.76436
Івано-Франківська,Косівський,Старий Косів,25.13311,48.32594
Чернівецька,Вижницький,Банилів,25.35095,48.35804
Чернівецька,Вижницький,Міліїве,25.28349,48.32731
Чернівецька,Вижницький,Замостя,25.42185,48.35152
Чернівецька,Вижницький,Бабине,25.50596,48.3383
Чернівецька,Вижницький,Слобода-банилів,25.42545,48.38568
Івано-Франківська,Косівський,Кобаки,25.34512,48.31959
Чернівецька,Вижницький,Іспас,25.27302,48.29864
Чернівецька,Вижницький,Бережниця,25.35233,48.29847
Чернівецька,Вижницький,Карапчів,25.45343,48.33023
Чернівецька,Вижницький,Вали,25.45498,48.29092
Чернівецька,Вижницький,Бережонка,25.3997,48.30173
Чернівецька,Вижницький,Коритне,25.39112,48.33418
Тернопільська,Теребовлянський,Нова Брикуля,25.48056,49.25943
Тернопільська,Теребовлянський,Сапова,25.3664,49.20296
Тернопільська,Теребовлянський,Стара Брикуля,25.49189,49.24536
Тернопільська,Теребовлянський,Хмелівка,25.50287,49.23609
Тернопільська,Бучацький,Бариш,25.27199,49.02975
Тернопільська,Бучацький,Берем'яни,25.44743,48.88658
Тернопільська,Бучацький,Бобулинці,25.35593,49.16811
Тернопільська,Бучацький,Язловець,25.44502,48.96143
Тернопільська,Бучацький,Верб'ятин,25.2725,49.06889
Тернопільська,Бучацький,Возилів,25.31113,48.85534
Тернопільська,Бучацький,Доброполе,25.42614,49.19523
Тернопільська,Бучацький,Дуліби,25.43198,48.93019
Тернопільська,Бучацький,Жизномир,25.38477,49.03215
Тернопільська,Бучацький,Жнибороди,25.43987,48.90015
Тернопільська,Бучацький,Заліщики,25.44399,48.98958
Тернопільська,Теребовлянський,Зарваниця,25.37859,49.10631
Тернопільська,Бучацький,Звенигород,25.39833,49.09241
Тернопільська,Бучацький,Зелена,25.39627,49.12142
Тернопільська,Бучацький,Зубрець,25.28521,48.9901
Тернопільська,Бучацький,Киданів,25.36314,49.19214
Тернопільська,Бучацький,Космирин,25.24504,48.88504
Тернопільська,Бучацький,Костільники,25.35679,48.87903
Тернопільська,Бучацький,Курдибанівка,25.29533,49.15884
Тернопільська,Бучацький,Ліщанці,25.38735,48.98632
Тернопільська,Бучацький,Матеушівка,25.50476,49.18613
